视频链接,评论页码,评论作者,评论时间,ip属地,点赞数,评论内容
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,一念数光年,2023-05-03 05:09:20,新疆,2,作为一名山东威海人我一直都觉得山东称得上是礼仪之邦孔孟故乡，尤其是在我去过的城市多了之后我才发现山东人是有多好。可能有人会说山东那那那不好 但是事实上如果他不好的地方是1那别的地方就可能是十百千，比如我现在这个IP[热][热][热]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,avoid-pedestrian,2023-04-24 03:52:37,美国,2,希望俺家淄博稳住[笑哭]，有点火的太快了，别又爆出突然爆出个什么…毕竟林子大什么…都有呀。加油淄博，哈哈哈。还有俺家旁边齐圣湖都成打卡地了，之前真的是吃完饭散步的地方[doge][doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,繁っ鸦,2023-04-20 22:45:04,福建,19,希望b太能坚持做下去，给我们推更多有趣的，有诚信的[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,西瓜与星星,2023-04-21 02:13:57,德国,7,哇，这种全市上下一心谋发展的感觉真的太棒了，别的市还不赶紧组织人过去学习？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,励志殿堂-精神氮泵,2023-05-03 12:59:03,山东,2,淄博烧烤在前几年就埋伏笔了，前几年以为疫情，山东大学生等人都关淄博了，淄博不嫌弃，服务也很好，直到现在火了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,陈年老蹙,2023-04-27 22:38:07,山东,2,哭死，一直有人嫌弃山东土，就连我们山东人都感觉自己土，但真的希望自己家乡越来越好的同时保留这一份“土”气。我自己从小在这种氛围中长大尚且会被山东人的淳朴打动，更毋论外省人了。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,春禾orz,2023-04-20 22:51:32,湖南,11,五一太短，回不去家了[大哭][大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,白骙,2023-04-20 22:49:07,河北,10,目前五一想回家的淄博人表示：我怎么成外地人了？（指网上疯传的淄博特色小吃和人山人海[无语]）
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,乔丹布斯,2023-04-20 23:35:33,上海,9,盛极必衰，不卑不亢，细水长流
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,lil_jaccz,2023-04-29 00:13:24,山东,2,作为一个淄博人 最近总在担忧物极必反 一座小城 突然间得到这么多人的喜爱和关注 被很高地期望 她的一切必然会被无限放大 在此希望外地的朋友们多多包涵 毕竟并非所有的淄博人都是视频里的那样质朴 但如果真的遇到了下头的人和事也不用担心 尽管说出来 相信我 绝大多数淄博人永远与客人同在
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,桐心依旧啊,2023-04-20 22:44:18,河南,8,博主可以来河南新乡这边看看吗[打call]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,菜鸽叔,2023-04-28 02:22:12,湖北,2,淄博烧烤能火，全国的旅游城市，功不可没。除了开封，开封上河园里面的物价，我觉得还是合理的。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我可能是假惠儿,2023-04-23 21:39:38,湖南,3,[脱单doge]能不能路过滕州吃个菜煎饼，没别的意思，我就是觉得菜煎饼是真的好吃哈哈哈哈哈，他值得火。（不过不要去店里一定只要吃路边哈哈哈哈，店也可以但是不要去那种一看就是正规的连锁店，还有作为滕州人我只认滕州的不认枣庄的菜煎饼哈哈哈哈哈）山东枣庄中国滕州[星星眼][星星眼][星星眼]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,牧峰的模型时光,2023-04-20 22:54:41,山东,4,作为本地人，我也拿起了手机拍淄博烧烤视频，淄博乡镇的烧烤更有特色。欢迎大家来淄博的乡镇吃特色烧烤[打call]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,杠就是你对吧,2023-04-22 12:52:52,山东,7,周二就去，不为吃烧烤，就去感受下淄博的热情哈哈
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,_---茯苓---_,2023-04-20 22:44:18,陕西,8,我被你说的心动了一波又一波，兜里没钱只能苟着[酸了]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,X小朱X,2023-04-22 14:03:19,福建,3,淄博现在确实有点过火了，市里也是需要考虑解决分流问题，最好是几个相邻的城市配合旅游线路分流，你要知道现在只是四月，五一小长假还没到，五一会爆的。@如果能做好旅游路线合作分流，是可以长期做下去的。毕竟相邻的城市饮食文化是很相似的，毕竟多几个地方玩，可以让人去了还想去。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,就算你知道你也不知道,2023-04-20 22:44:21,山东,10,下周出发，直达淄博！！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,笑话校花消化的小花,2023-04-28 01:32:41,江苏,3,淄博的问题淄博当局可以解决。。游客素质的问题谁来解决？偷东西反咬商家宰客。。上错菜得理不饶人强行投诉。。这些人要么是眼红淄博要么是专业薅羊毛。。在红极一时的时候。。任何细微的错误都会被无限放大。。希望淄博可以继续火下去。。不要盛极而衰
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,草莓酱violet,2023-04-22 00:57:41,山东,2,家人们，五一先别来淄博了，淄博人很担心承担不了这么大的客流量，令大家失望，请大家错峰出游，淄博一直都在，大家可以选择以后人少一点再来
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,bili_23289819741,2023-04-22 06:35:33,山东,2,"博山本地给大家避个坑
聚乐村新建一路灌汤包，不但贵且很小，有时汤也少，不是北方大包子样装，这商品本地人包容吃就行，估计只会让外人觉得被坑，给博山餐饮旅游文化抹黑。"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,小树枯藤昏鸦,2023-04-26 19:17:42,上海,2,淄博火了是好事啊，靠着当地人们的努力和热情，让全国的大家都感受到了。真心希望大家去的时候能约束好自己的言行，不要辜负淄博人们的努力，也不要丢了自己家乡的脸面。让淄博的这把火能传递到更多的城市，更多人的心里，期望以后大家能一直去到这样的淄博和像淄博这样的地方。预祝大家五一能在淄博玩的开心，自己很想去，可惜没票了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,浪子子子子子子,2023-04-20 22:46:29,广东,2,一个人带动一个城市经济发展不愧是你[脱单doge][脱单doge][脱单doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,ZoorEe_,2023-04-21 19:23:03,山东,2,我们山东人就是这样的，欢迎大家五一时刻来我们寿光逛一下菜博会，建议5月四号再去，那时候免门票，正好前几天去淄博之类的吃点儿烧烤，济南逛一下。俺们山东欢迎您！！！[微笑][微笑][微笑]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,史迪奇不想卷,2023-04-25 23:27:36,贵州,2,每次刷到淄博，都会因为成都感到丢脸和难过，成都一个一斤多点的烤红薯卖二十多[微笑][微笑]还是去年暑假的时候
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,梓力咩哦,2023-04-23 15:37:49,重庆,2,刚和闺蜜从山东回来[脱单doge]淄博烧烤真好吃啊[笑哭]可惜回来以后就吃不上这么好吃又便宜的烧烤了。我决定以后再也不吃重庆的烧烤了。好害怕这波回来以后网上的那个小饼涨价[笑哭]以后要是有机会了要在淄博多玩几天，一定要多玩几天[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,改名变血统,2023-04-22 14:37:49,河南,2,都是旅游旺季，洛阳酒店500.600，淄博200-300，高下立判了[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,大坏蛋扁扁,2023-04-20 22:47:52,河南,9,就是你！我连票都买不住！[大哭][大哭][大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,不要当百大up主,2023-04-20 23:02:20,广西,8,外乡人希望淄博越来越好，也希望我的家乡能多学习淄博
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,蔡易困,2023-04-27 10:56:26,山东,2,来临淄来临淄来临淄来临淄！！！齐国故都在临淄区 世界足球起源地也在临淄！逛各种博物馆 烧烤也巨好吃！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,我不是满穗葵葵,2023-04-21 10:18:09,山东,2,2000%的游客增量，我都害怕淄博撑不住了[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,梅然゛,2023-04-20 23:24:27,上海,2,五一去山东玩 不过绕开淄博 相信其他地方也不错
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,饼饼今天没睡醒,2023-04-22 00:21:03,山东,2,淄博住不下吃不到烧烤的朋友们，到邹平下车也可以的，邹平跟淄博搭界，烧烤啥的完全一样的[滑稽]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,今天的我学点什么呢,2023-04-20 22:51:35,山东,7,up这么大力推荐，不知道的还以为up才是山东人呢[笑哭][笑哭][笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,圆圆圆圆圆脸骑士,2023-04-20 22:54:13,上海,4,当年毕业旅行去过。  感叹淄博的产业转型算是完成了，相关消费经济也发展起来了，下一部是如何产业升级[打call] 希望越来越好
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,今天还在好好学习,2023-04-21 09:47:24,天津,2,@木沐穆慕啊 @大猪蹄子绿透明 @手里的辣条不香了 @天使助力投资人 这个淄博我是一定要去[保卫萝卜_哭哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,月照丹青,2023-04-25 16:07:38,广东,6,如果能撑过接下来五一这一波，以后每年都能靠这个吃饭了
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,vikejj,2023-04-21 01:37:10,福建,2,我不是很懂现在大家都这样跟风的吗
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,Btllll,2023-04-21 18:07:26,辽宁,2,"B太加油做下去啊！！[打call]
坚持初心  不要为利益迷失方向  老百姓挺你！！~~[给心心]
以后探店估计你得易容了   火遍全国都认识你了[doge]"
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,姜土豆豆豆,2023-04-21 22:24:44,河南,2,@成都市场监管 现在压力给到了成都，理直气壮缺斤少两的商家脸红吗，真正的成熟不是靠成都市场监管，而是靠商家的自觉
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,-_-Erika_-_,2023-04-21 01:43:51,山东,2,虽然很烦这种一股脑的网红效应，但是想想大部分人这一生或许也就大学这段时光能尽情玩玩，唉，那就随他去吧
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,账号已注销,2023-05-17 20:34:14,安徽,3,大概是因为你，我月考政治题目是淄博烧烤诚信精神
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,怀化的雨季,2023-04-28 19:55:04,湖南,7,去长沙啊，小龙虾68一斤，半碗麻辣烫仅售86，八根烤串115而已[doge]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,歪把儿,2023-04-21 09:54:41,山东,7,别做成第2个辛吉飞就行
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,超甜girl,2023-04-23 13:52:43,山东,5,本地人劝大家五一假期不要盲目去跟风，烧烤哪家都好吃，不必非要去网红店，等位麻烦而且上菜很慢影响美食体验，而且现在很多人在直播，如果你不想被很多摄像头拍进去真的没必要特意去一趟，可以看下评论区前排的各市区的安利，按需安排，非常欢迎大家来山东做客，但是更希望大家来一次有内美好的旅行体验，而不是很失望的踩雷！
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,国家重点保护种,2023-04-23 17:50:24,日本,2,淄博人很多了，大家给我老家辽宁一个机会，求求了。[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,战伐孓孓子,2023-04-21 18:36:35,山东,2,本地人，淄博烧烤到底和外地有啥不一样[哦呼][思考]，不都是烧烤吗？
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,哆啦木秦,2023-04-26 04:11:27,中国台湾,2,好想去山東玩[大哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,带带大白屈,2023-04-20 23:34:44,上海,5,感觉以后再也看不到缺斤少两视频了…
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,绿色长寿,2023-04-20 22:50:19,湖南,2,人多了就不想去了[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,痴呆海鸥,2023-05-03 11:52:53,北京,3,前天去淄博了，虽然人超级多，但是志愿者们还是很热情，我也收到了一大堆东西哈哈哈哈哈零食冰激凌等等。到哪儿问路都有人指点，还有的领着我们走。还有个出租车司机大姐刚要回家吃饭，看到我和朋友在打车等车，就说先送我们一程，真好。还是希望大家能看到淄博本身的文化，而不是靠网红打卡撑起来的【到此一游】。
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,好奇心害死了狗,2023-04-22 21:49:29,浙江,4,博山区的房价只有0.5万……[笑哭]
https://www.bilibili.com/video/BV1To4y1b7xZ/,1,大荷才露尖尖jio,2023-04-22 22:49:02,山东,3,"出游，付出财力时间精力，顾及安全等诸多因素。目的是为了收获美好！感谢大家对淄博厚爱，为了让远道而来的您不虚此行不败兴而归，也为了家乡声誉，志愿向广大来宾提供建议。淄博不仅烧烤不止于烧烤。齐都临淄历史悠久。博山陶琉鲁菜原乡。淄川蒲公聊斋志异。最厉害的就是我们桓台、沂源和高青，美景美食物产丰饶说不尽的""～～之乡""。市政中心张店，字数受限无法尽述，就派出两名人文代表《父母爱情》江德福、江德华同志吧…或许，是缁博人骨子里人格魅力的加持让普通的食材更有人间滋味。。欢迎您错峰前来感受。
抱歉，落了""活着的古商城""乾隆御笔亲封""天下第一村""——周村。感受齐国历史文化山水美食之余，欢迎您来游历丝绸之乡的柔软繁华"
